XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,,,,
934.75,9.91,nan,25,2023/09/14,13:05:08,7.1993046,61.6804568,688.501,9,13,ASCENT,ASCENT,,
934.51,9.94,nan,25,2023/09/14,13:05:09,7.1993052,61.6804563,690.242,9,13,ASCENT,ASCENT,,
934.28,9.97,nan,25,2023/09/14,13:05:10,7.1993052,61.6804558,692.113,9,13,ASCENT,ASCENT,,
934.06,9.94,nan,25,2023/09/14,13:05:11,7.1993052,61.6804552,693.983,9,13,ASCENT,ASCENT,,
933.87,9.92,nan,25,2023/09/14,13:05:12,7.1993045,61.6804554,695.862,9,13,ASCENT,ASCENT,,
933.58,9.92,nan,25,2023/09/14,13:05:13,7.1993053,61.6804543,697.47,9,13,ASCENT,ASCENT,,
933.38,9.89,nan,25,2023/09/14,13:05:14,7.1993065,61.6804529,699.283,9,13,ASCENT,ASCENT,,
933.16,9.93,nan,25,2023/09/14,13:05:15,7.1993077,61.6804522,701.05,9,13,ASCENT,ASCENT,,
932.99,9.93,nan,25,2023/09/14,13:05:16,7.1993092,61.6804516,702.892,9,13,ASCENT,ASCENT,,
932.77,9.92,nan,25,2023/09/14,13:05:17,7.199311,61.6804509,704.635,9,13,ASCENT,ASCENT,,
932.48,9.88,nan,25,2023/09/14,13:05:18,7.1993112,61.680451,706.323,9,13,ASCENT,ASCENT,,
932.26,9.84,nan,25,2023/09/14,13:05:19,7.1993102,61.6804519,708.405,9,13,ASCENT,ASCENT,,
932.04,9.81,nan,25,2023/09/14,13:05:20,7.1993102,61.6804515,710.286,9,13,ASCENT,ASCENT,,
931.83,9.79,nan,25,2023/09/14,13:05:21,7.1993099,61.68045,711.749,9,13,ASCENT,ASCENT,,
931.59,9.78,nan,25,2023/09/14,13:05:22,7.1993101,61.6804491,713.221,9,13,ASCENT,ASCENT,,
931.39,9.76,nan,25,2023/09/14,13:05:23,7.1993103,61.6804485,714.941,9,13,ASCENT,ASCENT,,
931.21,9.72,nan,25,2023/09/14,13:05:24,7.1993114,61.6804464,716.391,9,13,ASCENT,ASCENT,,
930.95,9.67,nan,25,2023/09/14,13:05:25,7.1993138,61.6804457,717.855,9,13,ASCENT,ASCENT,,
930.67,9.68,nan,25,2023/09/14,13:05:26,7.1993147,61.6804457,719.562,9,13,ASCENT,ASCENT,,
930.46,9.58,nan,25,2023/09/14,13:05:27,7.1993148,61.6804451,721.155,9,13,ASCENT,ASCENT,,
930.29,9.61,nan,25,2023/09/14,13:05:28,7.1993147,61.680445,723.008,9,13,ASCENT,ASCENT,,
930.07,9.57,nan,25,2023/09/14,13:05:29,7.1993156,61.6804441,724.703,9,13,ASCENT,ASCENT,,
929.85,9.57,nan,25,2023/09/14,13:05:30,7.1993166,61.6804426,726.312,9,13,ASCENT,ASCENT,,
929.63,9.58,nan,25,2023/09/14,13:05:31,7.1993166,61.6804415,728.109,9,13,ASCENT,ASCENT,,
929.48,9.57,nan,25,2023/09/14,13:05:32,7.1993178,61.6804408,729.427,9,13,ASCENT,ASCENT,,
929.25,9.54,nan,25,2023/09/14,13:05:33,7.1993182,61.6804407,730.99,9,13,ASCENT,ASCENT,,
929.04,9.55,nan,25,2023/09/14,13:05:34,7.1993188,61.6804401,732.814,9,13,ASCENT,ASCENT,,
928.82,9.51,nan,25,2023/09/14,13:05:35,7.1993186,61.6804401,734.381,10,13,ASCENT,ASCENT,,
928.67,9.5,nan,25,2023/09/14,13:05:36,7.1993186,61.68044,735.99,10,13,ASCENT,ASCENT,,
928.45,9.46,nan,25,2023/09/14,13:05:37,7.1993192,61.6804397,737.743,10,13,ASCENT,ASCENT,,
928.25,9.47,nan,25,2023/09/14,13:05:38,7.1993183,61.6804398,739.763,10,13,ASCENT,ASCENT,,
927.99,9.42,nan,25,2023/09/14,13:05:39,7.1993164,61.6804416,742.311,11,13,ASCENT,ASCENT,,
927.81,9.35,nan,25,2023/09/14,13:05:40,7.1993151,61.6804419,744.331,11,13,ASCENT,ASCENT,,
927.59,9.26,nan,25,2023/09/14,13:05:41,7.1993138,61.6804419,746.293,11,13,ASCENT,ASCENT,,
927.41,9.15,nan,25,2023/09/14,13:05:42,7.1993135,61.6804425,748.338,11,13,ASCENT,ASCENT,,
927.2,9.05,nan,25,2023/09/14,13:05:43,7.1993129,61.6804438,750.236,11,13,ASCENT,ASCENT,,
927,9.11,nan,25,2023/09/14,13:05:44,7.1993123,61.6804446,752.249,11,13,ASCENT,ASCENT,,
926.72,8.96,nan,25,2023/09/14,13:05:45,7.199313,61.6804456,754.296,11,13,ASCENT,ASCENT,,
926.57,8.88,nan,25,2023/09/14,13:05:46,7.1993138,61.6804473,756.521,11,13,ASCENT,ASCENT,,
926.32,8.84,nan,25,2023/09/14,13:05:47,7.1993149,61.6804477,758.38,11,13,ASCENT,ASCENT,,
926.15,8.91,nan,25,2023/09/14,13:05:48,7.1993162,61.6804481,760.418,11,13,ASCENT,ASCENT,,
925.89,8.95,nan,25,2023/09/14,13:05:49,7.199318,61.6804469,762.696,12,13,ASCENT,ASCENT,,
925.72,9.03,nan,25,2023/09/14,13:05:50,7.1993192,61.6804456,764.841,12,13,ASCENT,ASCENT,,
925.43,8.97,nan,25,2023/09/14,13:05:51,7.19932,61.6804447,766.937,12,13,ASCENT,ASCENT,,
925.27,8.93,nan,25,2023/09/14,13:05:52,7.1993212,61.6804438,769.062,12,13,ASCENT,ASCENT,,
925.04,8.92,nan,25,2023/09/14,13:05:53,7.1993218,61.6804429,771.266,12,13,ASCENT,ASCENT,,
924.84,8.86,nan,25,2023/09/14,13:05:54,7.1993222,61.6804428,773.524,12,13,ASCENT,ASCENT,,
924.23,8.86,nan,25,2023/09/14,13:05:55,7.1993226,61.6804425,775.602,12,13,ASCENT,ASCENT,,
923.88,8.72,nan,25,2023/09/14,13:05:56,7.1993231,61.6804411,777.587,12,13,ASCENT,ASCENT,,
923.71,8.62,nan,25,2023/09/14,13:05:57,7.199324,61.6804399,779.584,12,13,ASCENT,ASCENT,,
923.58,8.6,nan,25,2023/09/14,13:05:58,7.1993251,61.6804402,781.981,12,13,ASCENT,ASCENT,,
923.36,8.63,nan,25,2023/09/14,13:05:59,7.1993238,61.68044,784.086,12,13,ASCENT,ASCENT,,
923.22,8.73,nan,25,2023/09/14,13:06:00,7.1993219,61.6804396,786.117,12,13,ASCENT,ASCENT,,
923.06,8.81,nan,25,2023/09/14,13:06:01,7.1993211,61.6804393,788.375,12,13,ASCENT,ASCENT,,
922.76,8.78,nan,25,2023/09/14,13:06:02,7.1993205,61.6804397,790.42,12,13,ASCENT,ASCENT,,
922.63,8.78,nan,25,2023/09/14,13:06:03,7.19932,61.6804394,792.232,12,13,ASCENT,ASCENT,,
922.44,8.73,nan,25,2023/09/14,13:06:04,7.1993204,61.6804397,794.128,12,13,ASCENT,ASCENT,,
922.17,8.74,nan,25,2023/09/14,13:06:05,7.1993216,61.6804405,796.198,12,13,ASCENT,ASCENT,,
922.02,8.77,nan,25,2023/09/14,13:06:06,7.199323,61.6804406,798.224,12,13,ASCENT,ASCENT,,
921.86,8.8,nan,25,2023/09/14,13:06:07,7.1993241,61.6804391,799.913,12,13,ASCENT,ASCENT,,
921.59,8.68,nan,25,2023/09/14,13:06:08,7.1993245,61.68044,802.053,12,13,ASCENT,ASCENT,,
921.41,8.68,nan,25,2023/09/14,13:06:09,7.1993252,61.6804406,803.752,12,13,ASCENT,ASCENT,,
921.24,8.66,nan,25,2023/09/14,13:06:10,7.1993255,61.6804397,805.296,12,13,ASCENT,ASCENT,,
921.27,8.66,nan,25,2023/09/14,13:06:11,7.1993266,61.6804387,806.678,12,13,ASCENT,ASCENT,,
921.03,8.61,nan,25,2023/09/14,13:06:12,7.1993271,61.6804389,808.395,12,13,ASCENT,ASCENT,,
920.79,8.61,nan,25,2023/09/14,13:06:13,7.1993261,61.6804381,810.261,12,13,ASCENT,ASCENT,,
920.72,8.59,nan,25,2023/09/14,13:06:14,7.199326,61.6804371,812.35,12,13,ASCENT,ASCENT,,
920.45,8.56,nan,25,2023/09/14,13:06:15,7.1993261,61.6804372,814.309,12,13,ASCENT,ASCENT,,
920.33,8.55,nan,25,2023/09/14,13:06:16,7.1993266,61.6804374,816.275,12,13,ASCENT,ASCENT,,
920.07,8.57,nan,25,2023/09/14,13:06:17,7.1993267,61.6804371,818.177,12,13,ASCENT,ASCENT,,
919.86,8.55,nan,25,2023/09/14,13:06:18,7.1993263,61.6804383,820.211,12,13,ASCENT,ASCENT,,
919.6,8.55,nan,25,2023/09/14,13:06:19,7.1993249,61.6804393,822.066,12,13,ASCENT,ASCENT,,
919.48,8.54,nan,25,2023/09/14,13:06:20,7.1993237,61.6804394,823.752,12,13,ASCENT,ASCENT,,
919.28,8.55,nan,25,2023/09/14,13:06:21,7.199324,61.6804398,825.513,12,13,ASCENT,ASCENT,,
919.15,8.46,nan,25,2023/09/14,13:06:22,7.1993219,61.68044,827.127,12,13,ASCENT,ASCENT,,
918.91,8.42,nan,25,2023/09/14,13:06:23,7.199321,61.68044,828.994,12,13,ASCENT,ASCENT,,
918.62,8.44,nan,25,2023/09/14,13:06:24,7.1993219,61.6804391,830.604,12,13,ASCENT,ASCENT,,
918.5,8.43,nan,25,2023/09/14,13:06:25,7.1993205,61.6804375,832.269,12,13,ASCENT,ASCENT,,
918.24,8.38,nan,25,2023/09/14,13:06:26,7.1993183,61.6804362,834.343,12,13,ASCENT,ASCENT,,
918.04,8.39,nan,25,2023/09/14,13:06:27,7.1993164,61.6804352,836.12,12,13,ASCENT,ASCENT,,
917.82,8.37,nan,25,2023/09/14,13:06:28,7.1993148,61.6804363,838.635,12,13,ASCENT,ASCENT,,
917.53,8.38,nan,25,2023/09/14,13:06:29,7.1993127,61.680436,840.738,12,13,ASCENT,ASCENT,,
917.32,8.46,nan,25,2023/09/14,13:06:30,7.1993108,61.6804356,842.579,12,13,ASCENT,ASCENT,,
917.13,8.53,nan,25,2023/09/14,13:06:31,7.1993105,61.6804358,844.469,13,13,ASCENT,ASCENT,,
916.93,8.55,nan,25,2023/09/14,13:06:32,7.19931,61.6804368,846.533,13,13,ASCENT,ASCENT,,
916.69,8.4,nan,25,2023/09/14,13:06:33,7.1993083,61.6804379,848.842,13,13,ASCENT,ASCENT,,
916.51,8.24,nan,25,2023/09/14,13:06:34,7.1993057,61.6804378,850.749,13,13,ASCENT,ASCENT,,
916.18,8.11,nan,25,2023/09/14,13:06:35,7.1993044,61.6804378,852.529,13,13,ASCENT,ASCENT,,
916.01,8.15,nan,25,2023/09/14,13:06:36,7.1993041,61.6804377,854.411,13,13,ASCENT,ASCENT,,
915.8,8.16,nan,25,2023/09/14,13:06:37,7.199303,61.6804373,856.25,13,13,ASCENT,ASCENT,,
915.56,8.21,nan,25,2023/09/14,13:06:38,7.1993018,61.6804379,858.476,13,13,ASCENT,ASCENT,,
915.3,8.19,nan,25,2023/09/14,13:06:39,7.1992998,61.6804377,860.745,13,13,ASCENT,ASCENT,,
915.04,8.16,nan,25,2023/09/14,13:06:40,7.1992983,61.6804372,862.705,13,13,ASCENT,ASCENT,,
914.79,8.18,nan,25,2023/09/14,13:06:41,7.1992973,61.680438,864.744,13,13,ASCENT,ASCENT,,
914.71,8.16,nan,25,2023/09/14,13:06:42,7.1992971,61.6804393,866.785,13,13,ASCENT,ASCENT,,
914.15,8.14,nan,25,2023/09/14,13:06:43,7.1992977,61.6804401,868.963,13,13,ASCENT,ASCENT,,
914.14,8.12,nan,25,2023/09/14,13:06:44,7.1992982,61.68044,871.002,13,13,ASCENT,ASCENT,,
913.87,8.14,nan,25,2023/09/14,13:06:45,7.1992979,61.6804403,873.078,13,13,ASCENT,ASCENT,,
913.8,8.11,nan,25,2023/09/14,13:06:46,7.1992966,61.6804409,875.231,13,13,ASCENT,ASCENT,,
913.39,8.1,nan,25,2023/09/14,13:06:47,7.1992957,61.6804406,877.14,13,13,ASCENT,ASCENT,,
913.27,8.02,nan,25,2023/09/14,13:06:48,7.1992948,61.6804423,879.533,13,13,ASCENT,ASCENT,,
913.07,8.03,nan,25,2023/09/14,13:06:49,7.1992942,61.6804431,881.419,13,13,ASCENT,ASCENT,,
912.61,8.07,nan,25,2023/09/14,13:06:50,7.1992941,61.6804438,883.191,13,13,ASCENT,ASCENT,,
912.72,8.08,nan,25,2023/09/14,13:06:51,7.1992942,61.6804444,884.992,13,13,ASCENT,ASCENT,,
912.57,8.04,nan,25,2023/09/14,13:06:52,7.1992936,61.6804447,886.513,13,13,ASCENT,ASCENT,,
912.09,8.07,nan,25,2023/09/14,13:06:53,7.1992934,61.6804449,887.717,13,13,ASCENT,ASCENT,,
912.12,8.09,nan,25,2023/09/14,13:06:54,7.1992947,61.6804454,888.526,13,13,ASCENT,ASCENT,,
912.13,8.12,nan,25,2023/09/14,13:06:55,7.1992954,61.6804464,889.109,13,13,ASCENT,ASCENT,,
912.11,8.15,nan,25,2023/09/14,13:06:56,7.1992956,61.6804466,889.233,13,13,ASCENT,ASCENT,,
912.13,8.18,nan,25,2023/09/14,13:06:57,7.1992945,61.6804471,889.338,13,13,ASCENT,ASCENT,,
912.05,8.15,nan,25,2023/09/14,13:06:58,7.1992933,61.6804482,889.77,13,13,ASCENT,ASCENT,,
912.11,8.14,nan,25,2023/09/14,13:06:59,7.199293,61.6804483,889.85,13,13,ASCENT,ASCENT,,
912.09,8.15,nan,25,2023/09/14,13:07:00,7.1992931,61.6804481,889.657,13,13,ASCENT,ASCENT,,
912.1,8.12,nan,25,2023/09/14,13:07:01,7.1992931,61.6804495,889.819,13,13,ASCENT,ASCENT,,
,,,,,,,,,,,,,,
956.32,10.98,nan,25,2023/09/14,13:14:30,7.1982803,61.6826141,514.795,4,13-US,#REF!,ASCENT,#VALUE!,START
956.25,10.98,nan,25,2023/09/14,13:14:31,7.1982898,61.6826181,514.88,4,13-US,ASCENT,ASCENT,,
956.12,10.98,nan,25,2023/09/14,13:14:32,7.1982962,61.6826283,514.977,4,13-US,ASCENT,ASCENT,,
956.09,10.96,nan,25,2023/09/14,13:14:33,7.1982935,61.6826241,517.616,5,13-US,ASCENT,ASCENT,,
955.92,10.98,nan,25,2023/09/14,13:14:34,7.1982932,61.6826178,520.964,5,13-US,ASCENT,ASCENT,,
955.83,10.98,nan,25,2023/09/14,13:14:35,7.1982944,61.6826143,522.89,5,13-US,ASCENT,ASCENT,,
955.76,10.96,nan,25,2023/09/14,13:14:36,7.1983012,61.6826193,522.762,5,13-US,ASCENT,ASCENT,,
955.68,10.98,nan,25,2023/09/14,13:14:37,7.1982986,61.6826202,523.156,6,13-US,ASCENT,ASCENT,,
955.57,10.95,nan,25,2023/09/14,13:14:38,7.1983005,61.6826187,524.232,6,13-US,ASCENT,ASCENT,,
955.48,10.98,nan,25,2023/09/14,13:14:39,7.1983046,61.6826165,525.156,6,13-US,ASCENT,ASCENT,,
955.32,11,nan,25,2023/09/14,13:14:40,7.1983058,61.6826152,526.085,6,13-US,ASCENT,ASCENT,,
955.17,10.96,nan,25,2023/09/14,13:14:41,7.1983014,61.6826192,527.122,6,13-US,ASCENT,ASCENT,,
955.09,10.95,nan,25,2023/09/14,13:14:42,7.1982982,61.6826252,526.811,6,13-US,ASCENT,ASCENT,,
954.93,10.87,nan,25,2023/09/14,13:14:43,7.1982955,61.6826283,527.563,6,13-US,ASCENT,ASCENT,,
954.82,10.88,nan,25,2023/09/14,13:14:44,7.1983029,61.6826211,529.42,6,13-US,ASCENT,ASCENT,,
954.65,10.89,nan,25,2023/09/14,13:14:45,7.1983108,61.68262,529.534,6,13-US,ASCENT,ASCENT,,
954.48,10.87,nan,25,2023/09/14,13:14:46,7.1983087,61.68262,531.086,6,13-US,ASCENT,ASCENT,,
954.23,10.86,nan,25,2023/09/14,13:14:47,7.1983048,61.682622,532.42,6,13-US,ASCENT,ASCENT,,
954,10.8,nan,25,2023/09/14,13:14:48,7.198304,61.6826213,533.771,6,13-US,ASCENT,ASCENT,,
953.84,10.8,nan,25,2023/09/14,13:14:49,7.1983049,61.6826196,535.559,6,13-US,ASCENT,ASCENT,,
953.68,10.81,nan,25,2023/09/14,13:14:50,7.1983055,61.682619,537.248,6,13-US,ASCENT,ASCENT,,
953.42,10.78,nan,25,2023/09/14,13:14:51,7.1983053,61.6826182,539.299,6,13-US,ASCENT,ASCENT,,
953.2,10.75,nan,25,2023/09/14,13:14:52,7.1983063,61.6826207,542.438,6,13-US,ASCENT,ASCENT,,
952.99,10.73,nan,25,2023/09/14,13:14:53,7.1983087,61.6826257,543.347,6,13-US,ASCENT,ASCENT,,
952.79,10.71,nan,25,2023/09/14,13:14:54,7.1983037,61.6826238,545.787,6,13-US,ASCENT,ASCENT,,
952.6,10.66,nan,25,2023/09/14,13:14:55,7.1983048,61.6826234,546.863,6,13-US,ASCENT,ASCENT,,
952.41,10.65,nan,25,2023/09/14,13:14:56,7.1983072,61.6826229,547.611,6,13-US,ASCENT,ASCENT,,
952.17,10.65,nan,25,2023/09/14,13:14:57,7.1983079,61.6826199,549.917,6,13-US,ASCENT,ASCENT,,
952.01,10.64,nan,25,2023/09/14,13:14:58,7.1983116,61.6826199,551.104,6,13-US,ASCENT,ASCENT,,
951.81,10.66,nan,25,2023/09/14,13:14:59,7.1983133,61.6826219,552.493,6,13-US,ASCENT,ASCENT,,
951.67,10.63,nan,25,2023/09/14,13:15:00,7.1983137,61.6826215,553.764,6,13-US,ASCENT,ASCENT,,
951.47,10.62,nan,25,2023/09/14,13:15:01,7.1983148,61.6826202,555.188,6,13-US,ASCENT,ASCENT,,
951.3,10.58,nan,25,2023/09/14,13:15:02,7.198314,61.6826183,557.609,6,13-US,ASCENT,ASCENT,,
951.06,10.56,nan,25,2023/09/14,13:15:03,7.1983122,61.6826149,560.382,6,13-US,ASCENT,ASCENT,,
950.85,10.61,nan,25,2023/09/14,13:15:04,7.1983055,61.6826112,563.82,6,13-US,ASCENT,ASCENT,,
950.59,10.55,nan,25,2023/09/14,13:15:05,7.1983004,61.6826094,566.32,6,13-US,ASCENT,ASCENT,,
950.33,10.51,nan,25,2023/09/14,13:15:06,7.1982977,61.682608,568.463,6,13-US,ASCENT,ASCENT,,
950.18,10.5,nan,25,2023/09/14,13:15:07,7.1982961,61.6826061,570.596,6,13-US,ASCENT,ASCENT,,
949.93,10.49,nan,25,2023/09/14,13:15:08,7.198294,61.6826029,573.002,6,13-US,ASCENT,ASCENT,,
949.65,10.49,nan,25,2023/09/14,13:15:09,7.1982967,61.6826003,574.884,6,13-US,ASCENT,ASCENT,,
949.45,10.47,nan,25,2023/09/14,13:15:10,7.1982988,61.6825977,576.347,6,13-US,ASCENT,ASCENT,,
949.25,10.41,nan,25,2023/09/14,13:15:11,7.1982982,61.6825969,578.171,6,13-US,ASCENT,ASCENT,,
949.04,10.42,nan,25,2023/09/14,13:15:12,7.1982973,61.6825971,579.513,6,13-US,ASCENT,ASCENT,,
948.77,10.42,nan,25,2023/09/14,13:15:13,7.1982957,61.6825979,580.893,6,13-US,ASCENT,ASCENT,,
948.57,10.4,nan,25,2023/09/14,13:15:14,7.1982923,61.6825967,583.521,6,13-US,ASCENT,ASCENT,,
948.23,10.46,nan,25,2023/09/14,13:15:15,7.1982904,61.6825943,586.63,6,13-US,ASCENT,ASCENT,,
947.89,10.46,nan,25,2023/09/14,13:15:16,7.198292,61.6825937,588.564,6,13-US,ASCENT,ASCENT,,
947.64,10.45,nan,25,2023/09/14,13:15:17,7.1982921,61.6825915,590.989,6,13-US,ASCENT,ASCENT,,
947.38,10.38,nan,25,2023/09/14,13:15:18,7.1982914,61.6825889,592.939,6,13-US,ASCENT,ASCENT,,
947.15,10.35,nan,25,2023/09/14,13:15:19,7.1982931,61.6825882,594.497,6,13-US,ASCENT,ASCENT,,
946.94,10.33,nan,25,2023/09/14,13:15:20,7.1982951,61.6825872,595.311,6,13-US,ASCENT,ASCENT,,
946.78,10.33,nan,25,2023/09/14,13:15:21,7.1982931,61.6825879,595.59,6,13-US,ASCENT,ASCENT,,
946.64,10.29,nan,25,2023/09/14,13:15:22,7.1982905,61.6825871,596.72,6,13-US,ASCENT,ASCENT,,
946.5,10.31,nan,25,2023/09/14,13:15:23,7.1982912,61.6825864,597.494,6,13-US,ASCENT,ASCENT,,
946.36,10.26,nan,25,2023/09/14,13:15:24,7.1982914,61.6825866,598.457,6,13-US,ASCENT,ASCENT,,
946.17,10.26,nan,25,2023/09/14,13:15:25,7.1982924,61.6825856,599.445,6,13-US,ASCENT,ASCENT,,
946.03,10.26,nan,25,2023/09/14,13:15:26,7.1982935,61.6825839,600.532,6,13-US,ASCENT,ASCENT,,
945.91,10.21,nan,25,2023/09/14,13:15:27,7.198291,61.6825821,602.446,6,13-US,ASCENT,ASCENT,,
945.79,10.19,nan,25,2023/09/14,13:15:28,7.1982923,61.6825818,604.094,6,13-US,ASCENT,ASCENT,,
945.61,10.16,nan,25,2023/09/14,13:15:29,7.1982953,61.6825825,605.113,6,13-US,ASCENT,ASCENT,,
945.41,10.13,nan,25,2023/09/14,13:15:30,7.1982932,61.6825833,606.759,6,13-US,ASCENT,ASCENT,,
945.21,10.12,nan,25,2023/09/14,13:15:31,7.1982915,61.6825857,607.745,6,13-US,ASCENT,ASCENT,,
945.07,10.12,nan,25,2023/09/14,13:15:32,7.1982888,61.6825867,608.636,6,13-US,ASCENT,ASCENT,,
944.97,10.12,nan,25,2023/09/14,13:15:33,7.1982868,61.6825853,609.798,6,13-US,ASCENT,ASCENT,,
944.97,10.13,nan,25,2023/09/14,13:15:34,7.1982877,61.6825856,609.722,6,13-US,ASCENT,ASCENT,,
944.95,10.12,nan,25,2023/09/14,13:15:35,7.1982887,61.6825854,610.025,6,13-US,ASCENT,ASCENT,,
944.97,10.21,nan,25,2023/09/14,13:15:36,7.1982905,61.6825813,610.92,6,13-US,ASCENT,ASCENT,,
944.99,10.33,nan,25,2023/09/14,13:15:37,7.1982918,61.6825755,611.239,6,13-US,ASCENT,ASCENT,,
